ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName,BatteryCharge,BatteryDischargeRate,Skills,Color,Speed,EndBatteryCharge
22,Baseline,13.33,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
22,Baseline,13.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
22,Baseline,13.33,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
22,Baseline,13.33,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
22,Baseline,13.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
22,Baseline,13.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
22,Baseline,13.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
22,Baseline,13.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
22,Baseline,13.33,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
22,Baseline,13.33,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
22,Baseline,13.33,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
22,Baseline,13.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
22,Baseline,13.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
22,Baseline,13.33,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
22,Baseline,13.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
22,Baseline,13.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
22,Baseline,13.33,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
22,Baseline,13.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
22,Baseline,13.33,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
22,Baseline,13.33,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
22,Baseline,13.33,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
22,Baseline,13.33,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
22,Baseline,13.33,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
22,Baseline,13.33,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
22,Baseline,13.33,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
22,Baseline,13.33,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.88,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
22,Baseline,13.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.98
22,Baseline,13.33,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.98,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
22,Baseline,13.33,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,-0.23,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
22,Baseline,13.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*none*open-door*,,100.00,0.99
22,Baseline,13.33,clean-room,0.01,0.09,RoomA,true,None,Cleaner,0.99,0.02, clean-room*none*open-door*,,100.00,0.50
22,Baseline,13.33,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.50,0.02, clean-room*none*open-door*,,100.00,0.50
22,Baseline,13.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
22,Baseline,13.33,clean-room,0.01,0.03,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.56
22,Baseline,13.33,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.56,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.04
22,Baseline,13.33,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,0.80,0.01, none*,,150.00,0.80
22,Baseline,13.33,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.02, none*sanitize-robot*open-door*,,150.00,0.97
22,Baseline,13.33,clean-room,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.97,0.02, none*sanitize-robot*open-door*,,150.00,0.97
22,Baseline,13.33,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.91
22,Baseline,13.33,clean-room,0.75,0.01,RoomA,true,None,Cleaner,0.91,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
22,Baseline,13.33,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,-0.30,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
22,Baseline,13.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
22,Baseline,13.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.58
22,Baseline,13.33,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
22,Baseline,13.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.72
22,Baseline,13.33,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.79
22,Baseline,13.33,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,-0.07,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
22,Baseline,13.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
22,Baseline,13.33,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.62,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
23,Baseline,73.34,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
23,Baseline,73.34,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
23,Baseline,73.34,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
23,Baseline,73.34,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
23,Baseline,73.34,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
23,Baseline,73.34,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
23,Baseline,73.34,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
23,Baseline,73.34,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
23,Baseline,73.34,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
23,Baseline,73.34,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
23,Baseline,73.34,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
23,Baseline,73.34,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
23,Baseline,73.34,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
23,Baseline,73.34,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
23,Baseline,73.34,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
23,Baseline,73.34,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
23,Baseline,73.34,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
23,Baseline,73.34,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
23,Baseline,73.34,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
23,Baseline,73.34,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
23,Baseline,73.34,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
23,Baseline,73.34,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
23,Baseline,73.34,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
23,Baseline,73.34,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
23,Baseline,73.34,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
23,Baseline,73.34,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
23,Baseline,73.34,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
23,Baseline,73.34,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
23,Baseline,73.34,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
23,Baseline,73.34,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
23,Baseline,73.34,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
23,Baseline,73.34,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
23,Baseline,73.34,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
23,Baseline,73.34,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
23,Baseline,73.34,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
23,Baseline,73.34,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
23,Baseline,73.34,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
23,Baseline,73.34,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
23,Baseline,73.34,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
23,Baseline,73.34,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
23,Baseline,73.34,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
23,Baseline,73.34,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
23,Baseline,73.34,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
23,Baseline,73.34,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
23,Baseline,73.34,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
23,Baseline,73.34,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
23,Baseline,73.34,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
23,Baseline,73.34,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
23,Baseline,73.34,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
23,Baseline,73.34,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
23,Baseline,73.34,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
23,Baseline,73.34,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
23,Baseline,73.34,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
23,Baseline,73.34,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.88,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
23,Baseline,73.34,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.98
23,Baseline,73.34,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.98,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
23,Baseline,73.34,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,-0.23,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
23,Baseline,73.34,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*none*open-door*,,100.00,0.99
23,Baseline,73.34,clean-room,0.01,0.09,RoomA,true,None,Cleaner,0.99,0.02, clean-room*none*open-door*,,100.00,0.50
23,Baseline,73.34,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.50,0.02, clean-room*none*open-door*,,100.00,0.50
23,Baseline,73.34,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
23,Baseline,73.34,clean-room,0.01,0.03,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.56
23,Baseline,73.34,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.56,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.04
23,Baseline,73.34,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,0.80,0.01, none*,,150.00,0.80
23,Baseline,73.34,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.02, none*sanitize-robot*open-door*,,150.00,0.97
23,Baseline,73.34,clean-room,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.97,0.02, none*sanitize-robot*open-door*,,150.00,0.97
23,Baseline,73.34,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.91
23,Baseline,73.34,clean-room,0.75,0.01,RoomA,true,None,Cleaner,0.91,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
23,Baseline,73.34,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,-0.30,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
23,Baseline,73.34,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
23,Baseline,73.34,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.58
23,Baseline,73.34,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
23,Baseline,73.34,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.72
23,Baseline,73.34,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.79
23,Baseline,73.34,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,-0.07,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
23,Baseline,73.34,open-door,0.02,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
23,Baseline,73.34,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.62,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
23,Baseline,73.34,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.98
23,Baseline,73.34,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.98,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.46
23,Baseline,73.34,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.15
24,Baseline,60.02,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
24,Baseline,60.02,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
24,Baseline,60.02,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
24,Baseline,60.02,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
24,Baseline,60.02,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
24,Baseline,60.02,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
24,Baseline,60.02,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
24,Baseline,60.02,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
24,Baseline,60.02,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
24,Baseline,60.02,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
24,Baseline,60.02,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
24,Baseline,60.02,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
24,Baseline,60.02,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
24,Baseline,60.02,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
24,Baseline,60.02,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
24,Baseline,60.02,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
24,Baseline,60.02,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
24,Baseline,60.02,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
24,Baseline,60.02,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
24,Baseline,60.02,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
24,Baseline,60.02,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
24,Baseline,60.02,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
24,Baseline,60.02,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
24,Baseline,60.02,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
24,Baseline,60.02,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
24,Baseline,60.02,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
24,Baseline,60.02,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
24,Baseline,60.02,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
24,Baseline,60.02,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
24,Baseline,60.02,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
24,Baseline,60.02,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
24,Baseline,60.02,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
24,Baseline,60.02,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
24,Baseline,60.02,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
24,Baseline,60.02,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
24,Baseline,60.02,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
24,Baseline,60.02,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
24,Baseline,60.02,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
24,Baseline,60.02,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
24,Baseline,60.02,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
24,Baseline,60.02,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
24,Baseline,60.02,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
24,Baseline,60.02,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
24,Baseline,60.02,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
24,Baseline,60.02,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
24,Baseline,60.02,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
24,Baseline,60.02,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
24,Baseline,60.02,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
24,Baseline,60.02,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
24,Baseline,60.02,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
24,Baseline,60.02,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
24,Baseline,60.02,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
24,Baseline,60.02,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
24,Baseline,60.02,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.88,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
24,Baseline,60.02,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.98
24,Baseline,60.02,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.98,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
24,Baseline,60.02,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,-0.23,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
24,Baseline,60.02,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*none*open-door*,,100.00,0.99
24,Baseline,60.02,clean-room,0.01,0.09,RoomA,true,None,Cleaner,0.99,0.02, clean-room*none*open-door*,,100.00,0.50
24,Baseline,60.02,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.50,0.02, clean-room*none*open-door*,,100.00,0.50
