ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName,BatteryCharge,BatteryDischargeRate,Skills,Color,Speed,EndBatteryCharge
25,Baseline,2.86,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.95
25,Baseline,2.86,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.95,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.50
25,Baseline,2.86,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.50,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
25,Baseline,2.86,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.41
25,Baseline,2.86,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.74
25,Baseline,2.86,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,-0.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
25,Baseline,2.86,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.77
25,Baseline,2.86,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.48
25,Baseline,2.86,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.48,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.25
25,Baseline,2.86,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.51
25,Baseline,2.86,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,100.00,0.80
25,Baseline,2.86,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,0.25,0.01, clean-room*sanitize-robot*open-door*,,110.00,-0.00
25,Baseline,2.86,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.62
25,Baseline,2.86,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.62,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.23
25,Baseline,2.86,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.23,0.05, clean-room*sanitize-robot*open-door*,,80.00,-0.00
25,Baseline,2.86,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
25,Baseline,2.86,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.74,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
25,Baseline,2.86,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.90
25,Baseline,2.86,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.46
25,Baseline,2.86,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.04, clean-room*sanitize-robot*open-door*,,150.00,-0.00
25,Baseline,2.86,open-door,0.01,0.07,RoomA,false,Skill Failure,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,1.00
25,Baseline,2.86,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
25,Baseline,2.86,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.79,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
26,Baseline,8.79,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,110.00,0.75
26,Baseline,8.79,clean-room,0.10,0.01,RoomA,false,Low Battery,Cleaner,0.75,0.05, clean-room*sanitize-robot*open-door*,,110.00,-0.00
26,Baseline,8.79,open-door,0.01,0.07,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.76
26,Baseline,8.79,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.76,0.04, clean-room*none*open-door*,,100.00,0.57
26,Baseline,8.79,sanitize-robot,1195203331650403189695186389172224.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.57,0.04, clean-room*none*open-door*,,100.00,0.57
26,Baseline,8.79,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*none*open-door*,,100.00,0.89
26,Baseline,8.79,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.89,0.05, clean-room*none*open-door*,,100.00,0.89
26,Baseline,8.79,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.03, none*none*none*,,80.00,1.00
26,Baseline,8.79,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.87
26,Baseline,8.79,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.87,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.72
26,Baseline,8.79,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.72,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.55
26,Baseline,8.79,move-furniture,0.10,0.01,RoomA,false,Skill Failure,Robot,1.00,0.05, move-furniture*,,110.00,1.00
26,Baseline,8.79,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,120.00,1.00
26,Baseline,8.79,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.75
26,Baseline,8.79,move-furniture,0.10,0.01,RoomA,true,Skill Failure,Robot,1.00,0.05, move-furniture*,,110.00,0.05
26,Baseline,8.79,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.51,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.39
26,Baseline,8.79,move-furniture,0.05,0.01,RoomA,false,Low Battery,Robot,0.05,0.05, move-furniture*,,100.00,-0.01
26,Baseline,8.79,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.82
26,Baseline,8.79,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.82,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.03
26,Baseline,8.79,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.03,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.01
26,Baseline,8.79,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.75
26,Baseline,8.79,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.75,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.55
26,Baseline,8.79,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.55,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.29
26,Baseline,8.79,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,150.00,0.46
26,Baseline,8.79,move-furniture,0.01,0.03,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,110.00,0.70
26,Baseline,8.79,clean-room,0.10,0.01,RoomB,true,None,Cleaner,0.29,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.01
26,Baseline,8.79,sanitize-robot,0.02,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.01,0.01, clean-room*sanitize-robot*open-door*,,100.00,-0.00
26,Baseline,8.79,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*none*open-door*,,120.00,0.82
26,Baseline,8.79,clean-room,0.01,0.07,RoomA,false,Low Battery,Cleaner,0.82,0.05, clean-room*none*open-door*,,120.00,-0.01
26,Baseline,8.79,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.56
26,Baseline,8.79,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.56,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.54
26,Baseline,8.79,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.54,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.37
26,Baseline,8.79,move-furniture,0.01,0.12,RoomA,false,Low Battery,Robot,1.00,0.05, move-furniture*,,100.00,-0.01
26,Baseline,8.79,open-door,0.01,0.09,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.58
26,Baseline,8.79,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.58,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.40
26,Baseline,8.79,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.40,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.13
26,Baseline,8.79,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,150.00,0.86
26,Baseline,8.79,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.88
26,Baseline,8.79,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,0.13,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.00
26,Baseline,8.79,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.60,0.01, clean-room*sanitize-robot*none*,,120.00,0.60
26,Baseline,8.79,open-door,0.75,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.91
26,Baseline,8.79,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.91,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.59
26,Baseline,8.79,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.59,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.06
26,Baseline,8.79,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,120.00,0.53
26,Baseline,8.79,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.34
26,Baseline,8.79,clean-room,0.01,0.07,RoomB,false,Low Battery,Cleaner,0.06,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.01
26,Baseline,8.79,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.60
26,Baseline,8.79,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.70,0.01, none*sanitize-robot*open-door*,,80.00,0.63
26,Baseline,8.79,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.63,0.01, none*sanitize-robot*open-door*,,80.00,0.63
26,Baseline,8.79,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.78
26,Baseline,8.79,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.78,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.57
26,Baseline,8.79,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.40
26,Baseline,8.79,move-furniture,0.20,0.01,RoomA,false,Skill Failure,Robot,0.80,0.01, move-furniture*,,100.00,0.80
26,Baseline,8.79,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, none*sanitize-robot*open-door*,,110.00,0.88
26,Baseline,8.79,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.88,0.03, none*sanitize-robot*open-door*,,110.00,0.88
26,Baseline,8.79,open-door,0.01,0.05,RoomA,true,None,Cleaner,1.00,0.01, none*sanitize-robot*open-door*,,150.00,0.94
26,Baseline,8.79,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.94,0.01, none*sanitize-robot*open-door*,,150.00,0.94
26,Baseline,8.79,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.95
26,Baseline,8.79,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.95,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.50
26,Baseline,8.79,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.50,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
26,Baseline,8.79,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.41
26,Baseline,8.79,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.74
26,Baseline,8.79,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,-0.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
26,Baseline,8.79,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.77
26,Baseline,8.79,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.48
26,Baseline,8.79,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.48,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.25
26,Baseline,8.79,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.51
26,Baseline,8.79,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,100.00,0.80
26,Baseline,8.79,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,0.25,0.01, clean-room*sanitize-robot*open-door*,,110.00,-0.00
26,Baseline,8.79,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.62
26,Baseline,8.79,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.62,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.23
26,Baseline,8.79,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.23,0.05, clean-room*sanitize-robot*open-door*,,80.00,-0.00
26,Baseline,8.79,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
26,Baseline,8.79,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.74,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
26,Baseline,8.79,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.90
26,Baseline,8.79,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.46
26,Baseline,8.79,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.04, clean-room*sanitize-robot*open-door*,,150.00,-0.00
26,Baseline,8.79,open-door,0.01,0.07,RoomA,false,Skill Failure,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,1.00
26,Baseline,8.79,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
26,Baseline,8.79,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.79,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
26,Baseline,8.79,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*none*open-door*,,100.00,0.91
26,Baseline,8.79,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.91,0.03, clean-room*none*open-door*,,100.00,0.72
26,Baseline,8.79,sanitize-robot,1195203331650403189695186389172224.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.72,0.03, clean-room*none*open-door*,,100.00,0.72
27,Baseline,113.12,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,110.00,0.75
27,Baseline,113.12,clean-room,0.10,0.01,RoomA,false,Low Battery,Cleaner,0.75,0.05, clean-room*sanitize-robot*open-door*,,110.00,-0.00
27,Baseline,113.12,open-door,0.01,0.07,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.76
27,Baseline,113.12,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.76,0.04, clean-room*none*open-door*,,100.00,0.57
27,Baseline,113.12,sanitize-robot,1195203331650403189695186389172224.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.57,0.04, clean-room*none*open-door*,,100.00,0.57
27,Baseline,113.12,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*none*open-door*,,100.00,0.89
27,Baseline,113.12,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.89,0.05, clean-room*none*open-door*,,100.00,0.89
27,Baseline,113.12,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.03, none*none*none*,,80.00,1.00
27,Baseline,113.12,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.87
27,Baseline,113.12,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.87,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.72
27,Baseline,113.12,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.72,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.55
27,Baseline,113.12,move-furniture,0.10,0.01,RoomA,false,Skill Failure,Robot,1.00,0.05, move-furniture*,,110.00,1.00
27,Baseline,113.12,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,120.00,1.00
27,Baseline,113.12,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.75
27,Baseline,113.12,move-furniture,0.10,0.01,RoomA,true,Skill Failure,Robot,1.00,0.05, move-furniture*,,110.00,0.05
27,Baseline,113.12,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.51,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.39
27,Baseline,113.12,move-furniture,0.05,0.01,RoomA,false,Low Battery,Robot,0.05,0.05, move-furniture*,,100.00,-0.01
27,Baseline,113.12,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.82
27,Baseline,113.12,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.82,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.03
27,Baseline,113.12,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.03,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.01
27,Baseline,113.12,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.75
27,Baseline,113.12,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.75,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.55
27,Baseline,113.12,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.55,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.29
27,Baseline,113.12,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,150.00,0.46
27,Baseline,113.12,move-furniture,0.01,0.03,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,110.00,0.70
27,Baseline,113.12,clean-room,0.10,0.01,RoomB,true,None,Cleaner,0.29,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.01
27,Baseline,113.12,sanitize-robot,0.02,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.01,0.01, clean-room*sanitize-robot*open-door*,,100.00,-0.00
27,Baseline,113.12,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*none*open-door*,,120.00,0.82
27,Baseline,113.12,clean-room,0.01,0.07,RoomA,false,Low Battery,Cleaner,0.82,0.05, clean-room*none*open-door*,,120.00,-0.01
27,Baseline,113.12,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.56
27,Baseline,113.12,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.56,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.54
27,Baseline,113.12,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.54,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.37
27,Baseline,113.12,move-furniture,0.01,0.12,RoomA,false,Low Battery,Robot,1.00,0.05, move-furniture*,,100.00,-0.01
27,Baseline,113.12,open-door,0.01,0.09,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.58
27,Baseline,113.12,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.58,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.40
27,Baseline,113.12,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.40,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.13
27,Baseline,113.12,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,150.00,0.86
27,Baseline,113.12,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.88
27,Baseline,113.12,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,0.13,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.00
27,Baseline,113.12,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.60,0.01, clean-room*sanitize-robot*none*,,120.00,0.60
27,Baseline,113.12,open-door,0.75,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.91
27,Baseline,113.12,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.91,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.59
27,Baseline,113.12,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.59,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.06
27,Baseline,113.12,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,120.00,0.53
27,Baseline,113.12,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.34
27,Baseline,113.12,clean-room,0.01,0.07,RoomB,false,Low Battery,Cleaner,0.06,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.01
27,Baseline,113.12,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.60
27,Baseline,113.12,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.70,0.01, none*sanitize-robot*open-door*,,80.00,0.63
27,Baseline,113.12,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.63,0.01, none*sanitize-robot*open-door*,,80.00,0.63
27,Baseline,113.12,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.78
27,Baseline,113.12,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.78,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.57
27,Baseline,113.12,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.40
27,Baseline,113.12,move-furniture,0.20,0.01,RoomA,false,Skill Failure,Robot,0.80,0.01, move-furniture*,,100.00,0.80
27,Baseline,113.12,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, none*sanitize-robot*open-door*,,110.00,0.88
27,Baseline,113.12,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.88,0.03, none*sanitize-robot*open-door*,,110.00,0.88
27,Baseline,113.12,open-door,0.01,0.05,RoomA,true,None,Cleaner,1.00,0.01, none*sanitize-robot*open-door*,,150.00,0.94
27,Baseline,113.12,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.94,0.01, none*sanitize-robot*open-door*,,150.00,0.94
27,Baseline,113.12,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.95
27,Baseline,113.12,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.95,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.50
27,Baseline,113.12,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.50,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
27,Baseline,113.12,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.41
27,Baseline,113.12,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.74
27,Baseline,113.12,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,-0.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
27,Baseline,113.12,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.77
27,Baseline,113.12,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.48
27,Baseline,113.12,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.48,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.25
27,Baseline,113.12,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.51
27,Baseline,113.12,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,100.00,0.80
27,Baseline,113.12,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,0.25,0.01, clean-room*sanitize-robot*open-door*,,110.00,-0.00
27,Baseline,113.12,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.62
27,Baseline,113.12,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.62,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.23
27,Baseline,113.12,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.23,0.05, clean-room*sanitize-robot*open-door*,,80.00,-0.00
27,Baseline,113.12,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
27,Baseline,113.12,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.74,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
27,Baseline,113.12,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.90
27,Baseline,113.12,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.46
27,Baseline,113.12,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.04, clean-room*sanitize-robot*open-door*,,150.00,-0.00
27,Baseline,113.12,open-door,0.01,0.07,RoomA,false,Skill Failure,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,1.00
27,Baseline,113.12,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
27,Baseline,113.12,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.79,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
